MINIMAX: Boss=(19, 31), Player=(10, 36), Choice=('MOVE', (18, 31))
MINIMAX: Boss=(18, 31), Player=(5, 36), Choice=('MOVE', (17, 31))
MINIMAX: Boss=(17, 31), Player=(6, 32), Choice=('MOVE', (16, 31))
MINIMAX: Boss=(16, 31), Player=(1, 24), Choice=('MOVE', (15, 31))
MINIMAX: Boss=(15, 31), Player=(4, 8), Choice=('MOVE', (16, 30))
MINIMAX: Boss=(16, 30), Player=(7, 19), Choice=('MOVE', (16, 29))
MINIMAX: Boss=(16, 29), Player=(7, 21), Choice=('MOVE', (16, 28))
MINIMAX: Boss=(16, 28), Player=(7, 20), Choice=('MOVE', (16, 27))
MINIMAX: Boss=(16, 27), Player=(9, 14), Choice=('MOVE', (16, 26))
MINIMAX: Boss=(16, 26), Player=(10, 21), Choice=WAIT
MINIMAX: Boss=(16, 26), Player=(10, 21), Choice=WAIT
MINIMAX: Boss=(16, 26), Player=(8, 21), Choice=('MOVE', (15, 26))
MINIMAX: Boss=(15, 26), Player=(7, 21), Choice=('MOVE', (14, 25))
MINIMAX: Boss=(14, 25), Player=(7, 21), Choice=('MOVE', (13, 24))
MINIMAX: Boss=(13, 24), Player=(9, 21), Choice=('MOVE', (12, 23))
MINIMAX: Boss=(12, 23), Player=(9, 21), Choice=('MOVE', (11, 22))
MINIMAX: Boss=(11, 22), Player=(8, 21), Choice=('MOVE', (10, 21))
MINIMAX: Boss=(10, 21), Player=(7, 21), Choice=('MOVE', (9, 21))
MINIMAX: Boss=(9, 21), Player=(11, 21), Choice=ATTACK
MINIMAX: Boss=(9, 21), Player=(11, 21), Choice=('MOVE', (10, 21))
MINIMAX: Boss=(10, 21), Player=(11, 21), Choice=('MOVE', (11, 21))
MINIMAX: Boss=(11, 21), Player=(14, 22), Choice=('MOVE', (12, 21))
MINIMAX: Boss=(12, 21), Player=(15, 29), Choice=('MOVE', (12, 22))
MINIMAX: Boss=(12, 22), Player=(11, 29), Choice=('MOVE', (12, 23))
MINIMAX: Boss=(12, 23), Player=(11, 29), Choice=('MOVE', (12, 24))
MINIMAX: Boss=(12, 24), Player=(11, 29), Choice=('MOVE', (12, 25))
MINIMAX: Boss=(12, 25), Player=(11, 29), Choice=('MOVE', (12, 26))
MINIMAX: Boss=(12, 26), Player=(7, 29), Choice=('MOVE', (11, 26))
MINIMAX: Boss=(11, 26), Player=(2, 35), Choice=('MOVE', (10, 27))
MINIMAX: Boss=(10, 27), Player=(7, 36), Choice=('MOVE', (9, 28))
MINIMAX: Boss=(9, 28), Player=(11, 36), Choice=('MOVE', (8, 29))
MINIMAX: Boss=(8, 29), Player=(16, 36), Choice=('MOVE', (7, 30))
MINIMAX: Boss=(7, 30), Player=(21, 36), Choice=('MOVE', (8, 31))
MINIMAX: Boss=(8, 31), Player=(25, 36), Choice=('MOVE', (9, 31))
MINIMAX: Boss=(9, 31), Player=(30, 36), Choice=('MOVE', (10, 31))
MINIMAX: Boss=(10, 31), Player=(32, 36), Choice=('MOVE', (11, 31))
MINIMAX: Boss=(11, 31), Player=(32, 29), Choice=('MOVE', (12, 31))
MINIMAX: Boss=(12, 31), Player=(33, 25), Choice=('MOVE', (13, 31))
MINIMAX: Boss=(13, 31), Player=(34, 26), Choice=('MOVE', (14, 31))
MINIMAX: Boss=(14, 31), Player=(36, 29), Choice=('MOVE', (15, 31))
MINIMAX: Boss=(15, 31), Player=(36, 29), Choice=('MOVE', (16, 31))
MINIMAX: Boss=(16, 31), Player=(36, 29), Choice=('MOVE', (17, 31))
MINIMAX: Boss=(17, 31), Player=(36, 29), Choice=('MOVE', (18, 31))
MINIMAX: Boss=(18, 31), Player=(36, 29), Choice=('MOVE', (19, 31))
MINIMAX: Boss=(19, 31), Player=(35, 29), Choice=('MOVE', (20, 31))
MINIMAX: Boss=(20, 31), Player=(39, 29), Choice=('MOVE', (21, 31))
MINIMAX: Boss=(21, 31), Player=(37, 29), Choice=('MOVE', (22, 31))
MINIMAX: Boss=(22, 31), Player=(39, 29), Choice=('MOVE', (23, 31))
MINIMAX: Boss=(23, 31), Player=(40, 29), Choice=('MOVE', (24, 31))
MINIMAX: Boss=(24, 31), Player=(40, 29), Choice=('MOVE', (25, 31))
MINIMAX: Boss=(25, 31), Player=(41, 29), Choice=('MOVE', (26, 31))
MINIMAX: Boss=(26, 31), Player=(39, 29), Choice=('MOVE', (27, 31))
MINIMAX: Boss=(27, 31), Player=(38, 29), Choice=('MOVE', (28, 31))
MINIMAX: Boss=(28, 31), Player=(38, 29), Choice=('MOVE', (29, 31))
MINIMAX: Boss=(29, 31), Player=(38, 29), Choice=('MOVE', (30, 31))
MINIMAX: Boss=(30, 31), Player=(39, 29), Choice=('MOVE', (31, 31))
MINIMAX: Boss=(31, 31), Player=(36, 29), Choice=('MOVE', (32, 31))
MINIMAX: Boss=(32, 31), Player=(31, 29), Choice=('MOVE', (31, 30))
MINIMAX: Boss=(31, 30), Player=(26, 36), Choice=('MOVE', (31, 31))
MINIMAX: Boss=(31, 31), Player=(22, 36), Choice=('MOVE', (30, 31))
MINIMAX: Boss=(30, 31), Player=(27, 36), Choice=('MOVE', (30, 32))
MINIMAX: Boss=(30, 32), Player=(27, 36), Choice=WAIT
MINIMAX: Boss=(30, 32), Player=(27, 30), Choice=('MOVE', (29, 32))
MINIMAX: Boss=(29, 32), Player=(23, 33), Choice=('MOVE', (28, 32))
MINIMAX: Boss=(28, 32), Player=(18, 36), Choice=('MOVE', (27, 32))
MINIMAX: Boss=(27, 32), Player=(18, 26), Choice=('MOVE', (26, 32))
MINIMAX: Boss=(26, 32), Player=(13, 24), Choice=('MOVE', (25, 32))
MINIMAX: Boss=(25, 32), Player=(12, 29), Choice=('MOVE', (24, 32))
MINIMAX: Boss=(24, 32), Player=(9, 29), Choice=('MOVE', (23, 32))
MINIMAX: Boss=(23, 32), Player=(12, 29), Choice=('MOVE', (22, 32))
MINIMAX: Boss=(22, 32), Player=(10, 29), Choice=('MOVE', (21, 32))
MINIMAX: Boss=(21, 32), Player=(13, 29), Choice=('MOVE', (20, 32))
MINIMAX: Boss=(20, 32), Player=(12, 29), Choice=('MOVE', (19, 32))
MINIMAX: Boss=(19, 32), Player=(11, 29), Choice=('MOVE', (18, 32))
MINIMAX: Boss=(18, 32), Player=(12, 29), Choice=('MOVE', (17, 31))
MINIMAX: Boss=(17, 31), Player=(12, 29), Choice=('MOVE', (16, 30))
MINIMAX: Boss=(16, 30), Player=(12, 29), Choice=('MOVE', (15, 29))
MINIMAX: Boss=(15, 29), Player=(12, 29), Choice=('MOVE', (14, 29))
MINIMAX: Boss=(14, 29), Player=(12, 29), Choice=ATTACK
